file_name,caption_number,caption
tram_kyoto.wav,caption_5,railroad crossing chimes with something coming to a screeching halt at the end
Traffic in Rome.wav,caption_5,Several people chatting outside next to a busy street with vehicles passing by.
DR0000_0020.wav,caption_5,raining with a steady heavier falling of stream of water
kitchen hose sprayer.wav,caption_5,someone running water into a pot or deep sink
pouring water into a cup.wav,caption_5,Water is poured from a pitcher into an ice filled glass.
Fast flowing water 1.wav,caption_5,Water from a river flows and bubbles against the rocks.
Tide.wav,caption_5,Water in the sea laps up against the shore throughout.
Intersection Wet.wav,caption_5,Traffic on the road going by and a motorcycle coming very close.
traffic_centrum_wwa_noc.wav,caption_5,"While people chatter and walk away, a truck motor revs up and air brakes hiss."
fdv_orage_26082011.wav,caption_5,Steady rain is falling with a light rumble of thunder in the background.
Forest rain.wav,caption_5,water is raining down somewhat lightly and quickly
Tap 1.wav,caption_5,A machine like a compressor is buzzing steadily
Walking at Forest.wav,caption_5,"The child and a man speak, as the woman speaks softly, a person blows out air loudly and walks."
waterfall  06-09-2012.wav,caption_5,Water rushes while the chime of a bell rings in the background.
Oppedette cafe #2.wav,caption_5,The revving engine of a motorcycle and exhaust pipe as it speeds down a street.
20110121_cranes.wind.wav,caption_5,Several geese honking outdoors during the early morning.
10_lightning_kohchang.wav,caption_5,Thunder cracks while rain patters down on a tin roof.
Calm Mediterranean Sea.wav,caption_5,Water is being played in and splashed a little.
creak.door.wav,caption_5,a door is creaking as it is rotating on its hinge.
BeforeTheRain(Wind).wav,caption_5,Thunder cracks and bellows as the rain falls.
Cold Front Blowing In.wav,caption_5,Wind chimes clink in the background as a soft wind blows and ocean waves wash up to a shore.
Wooden_Chair_on_Linoleum.wav,caption_5,someone is pulling a chair across the floor as it gets to the end it gets louder
Squeaking Glass.wav,caption_5,the surface of a balloon being rubbed causing a high pitched screech
Squeak Finger on Glass.wav,caption_5,"Whistling, squeaking and muffled rubbing are occurring at once."
_Stream 3 at Krka falls.wav,caption_5,vehicle moving sound along with that wind blowing sound
heating_no contact.wav,caption_5,tap water is running and pouring onto a metal surface
Roaring wind in house chimney flue.wav,caption_5,Wind is blowing through the open car window.
Construction Zone.wav,caption_5,Traffic droning in the background with distant horns near the end.
Kamavarapalli Rd. Int. 1 min.wav,caption_5,Crickets buzz and chirp while a machine emits a hum.
01-bottle-water-sparkle.wav,caption_5,"The top of a container is being pulled off, followed by a liquid being poured into an object."
PS3F_FOZ_Micronibus_indo para terminal_catracas_sabado_tarde.wav,caption_5,People talk to each other as a bus passes through.
Formula 1 (Indy Car) Revving as it comes into Pit.wav,caption_5,motorcycle revving engine up and down until finally driving off
India Streets Bangalore City (Tuktuk Ride).wav,caption_5,"vehicles are moving along a street, horns are honking, people are speaking in background"
Zastava 101.wav,caption_5,"An engine is started and then revved several times, before idling and then being revved again."
rain water drops on metal roof.wav,caption_5,The rain is hitting metal on its way down.
05669 approaching storm.wav,caption_5,Water is flowing in the background as the wind blows.
crowdbabble.wav,caption_5,People are conversing loudly due to the large crowds.
Running tap water.wav,caption_5,Water is flowing through a stream and running over rocks.
Diesel Locomotive Overpass.wav,caption_5,a subway riding through a tunnel going over bumps and stuff
handspoundingdesks.wav,caption_5,"The rushing water fell hard to the ground, drowning out the background conversations."
Rain on AC.wav,caption_5,Water splashes quickly and loudly on a surface.
160170_Wind Blowing.wav,caption_5,The wind is howling while birds occasionally chirp.
"Ambience, Rain, Moderate, A.wav",caption_5,running water and something making a metallic clanking sound
Rain on street Leuvehaven 100609.wav,caption_5,rain falling on pavement with a little traffic noise in the distance
110709_05 goma exhibit.wav,caption_5,Someone is bouncing a ball against a wall in regular fashion while people murmur.
BART Announcements (12th Street).wav,caption_5,Something is called out from an over head speaker.
120708 granul 01.wav,caption_5,Water pours into a container that has water in it.
Medium_distant_thunder_evening_birds.wav,caption_5,Wind and birds tweeting in background and faint water flowing in a stream.
120808_001.wav,caption_5,crickets are chirping while a machine is rumbling in the background
Conveyor belt.wav,caption_5,Wheels turn and rattle as the moving parts of an industrial machine are operated.
metaltap_onglass.wav,caption_5,rather rhythmic banging of object or water dropping on to some hard surface such as metal
water.wav,caption_5,Water was flowing out of a pipe into a pond
Key_Chimes_03_Short-Shake.wav,caption_5,Wind chimes blowing in the wind at different pitches.
160170_Wind Blowing door_OWI.wav,caption_5,paddle ball game being played between two people.
Robotic start up and shut down.wav,caption_5,"The pitch increases as a tune is played, but then goes lower."
20061205.washing.machine.spinning.wav,caption_5,a high pitched engine or motor revving up and getting louder
Rain On A Window.wav,caption_5,The rain is hitting a tin roof by a street
Stream Below Dam With Slate Bottom.wav,caption_5,Water from a waterfall drops into a pool below.
ambientetunel agua.wav,caption_5,Someone is washing a car and then they start talking out loud.
Class 66 At Aliwal Lane Crossing Whittlesea.wav,caption_5,"As it passes the crossing, the train gets closer and closer."
aurore oiseaux noumea.wav,caption_5,Many birds chirp while a light plane flies by in the background.
h907 boules pologna f.wav,caption_5,People talk while a weed eater is revved in the background.
weed whacker june 2002 24 bit.wav,caption_5,A mechanical whirring resonates in the background as time goes on.
20090826.path.wav,caption_5,"While water flows nearby, a person walks on a hard surface."
microwave_sounds.wav,caption_5,The microwave timer goes off and a person takes out the food.
Lluvia agosto 2011.wav,caption_5,rain shower sounds with a car passing by near the end
Mulholland Memorial Fountain Los Angeles.wav,caption_5,Water splashes audibly into a brook and a motor idles in the background.
Class 40 arriving from Heywood.wav,caption_5,large vehicle such as a semi or airplane coming to a rest.
T05 Huber_Motorcycle crows_redo.wav,caption_5,a bike is travelling past the road near the forest as birds are squawking
Ambient-01_JungleHills.wav,caption_5,Two different birds are calling with rain in the background and thunder intermittently.
Seagulls 1.wav,caption_5,a single bird is calling and another one answers back
charles shurz park.wav,caption_5,"The monotonous roar is consistent, steady and annoying."
chains.wav,caption_5,Small nails being dumped into a cup while a computer operates in the background.
in_the_train_to_montpellier.wav,caption_5,Wind is blowing around a vehicle as a faint squeak repeats and the vehicle runs over an uneven surface.
BACKYARD_BLACKBIRD_DAWN.wav,caption_5,A bird whistling as the ocean waves crash by.
Waves on a quiet New Zealand beach.wav,caption_5,waves are coming with high force and intensity
London Underground- Stratford station ambience.wav,caption_5,The phone rings while people speak in the background.
Brook20Sec.wav,caption_5,Water is flowing from a multitude of places.
atrium.wav,caption_5,Men women and children are speaking to each other in a large room.
Cable Car Ride Birds.wav,caption_5,"The spinning of a fan then a door lock is turned, and opened."
forest_ambience_copake_winter_1.wav,caption_5,The crows crow as a steady wind blows in the background.
Kitchen-Sink-Drain.wav,caption_5,Water trickles out of a faucet and into a drain before it is turned off.
Wooden Door 01.wav,caption_5,The noise is squeaking and banging over and over again.
Pictured_Rocks_Lake_M_Waves_2.wav,caption_5,"The wind gusts strongly, and hard rain beats down on a surface."
Amsterdam Cityhum at night.wav,caption_5,engine and road noise with buffering and background speech
cat_breath.wav,caption_5,Someone is breathing and making whistling and rattling sounds at a close range again and again in cold weather.
forest stick sticks wood hit carpenter woodcutter axe handmade manual work craft crafting handcraft handcrafting 2.wav,caption_5,Wood knocks against wood followed by a pause and a crash before the knocking continues
Night in nature.wav,caption_5,insects calling both near and far in an outdoor setting
DoorOpenClose-EDITED.wav,caption_5,"They were opening and closing the door, and walking around and closing the door."
April dawn chorus Sydenham Hill.wav,caption_5,Several different birds are chirping harmoniously in nature.
Forest Ambience Danish.wav,caption_5,Various birds chirp harmoniously at one another in the trees
RedWingBlackBirdShoppingCenter.wav,caption_5,birds chirping and whistling as vehicles pass by on the road.
around the yellow Ferrari pt. 1.wav,caption_5,Vehicles on a nearby street are passing by.
Engine-air compressor-090720.wav,caption_5,"Before it suddenly stopped, an engine ran constantly."
Birds Bees and Wind.wav,caption_5,The calm of the park is peaceful as the birds sing and a fly buzzes by.
nightinggale2.wav,caption_5,Throughout the audio an alarm is beating loudly.
Aviary Birds 01.wav,caption_5,Various birds chirping back and forth to each other at different tone levels.
howling wind inside  02 131230_01.wav,caption_5,The wind is blowing hard through trees and under the roof.
blackbird.wav,caption_5,"The call of a bird repeats, echoing as it bounces off its surroundings."
Silencyo_CC_Field_Cicadas_French Children Playing_Wind_Dog_Distant Traffic.wav,caption_5,children are talking and screaming while bugs and animals making sounds in the background
bewicks_wren.wav,caption_5,birds chirping and talking to each other and cars driving in the distance.
Summer night storm.wav,caption_5,The wind blows as rain heavily falls to a backdrop of rumbling thunder.
Shower 1.wav,caption_5,The constant hiss of steam completely masks any other noises.
Freeway traffic moving at the speed limit(Overhead).wav,caption_5,Rain coming down on a busy highway with a motorcycle going past.
Ljubljana-2.wav,caption_5,"Men and women talk, while a bird chirps in the background."
InsectsSummerSwellingAug16th2013.wav,caption_5,"Tweeting and chirping, the bunch of birds carried on."
birds_serres_Auteuil.wav,caption_5,"While birds chirp, people move things and talk in the background."
motorway ambient background.wav,caption_5,Traffic of different kinds of vehicles are moving nearby.
Short room tone from a medium sized house room.wav,caption_5,Someone is using a broom and performing cleaning tasks.
Walking across carpeted floor with slippers.wav,caption_5,tearing down the sides of something in a house
train_arrival.wav,caption_5,a train is going slowly while a car is going really fast
two trains-casablanca.wav,caption_5,Cars and trains are honking and speeding by quickly.
Market environment.wav,caption_5,A train station is busy as people are talking to each other.
Morning Ride 1.wav,caption_5,"Many engine sounds with clattering, vibration and chugging noises."
Motorcycle 2.wav,caption_5,A tractor engine with a faulty drive belt is revved over and over again as the belt flaps around.
WalkingThroughLeaves1.wav,caption_5,The person walking threw the leaves gets louder and louder.
Cityscape 03 090617.wav,caption_5,an engine is whirring and someone is sharpening a knife in the back
outdoors ambient distant village.wav,caption_5,traffic noises with voices and dogs barking in the distance
Fridge Door.wav,caption_5,"An scraping is done, then a series of repetitive thuds and squeaks sound before more scraping."
Compressor_Motor.wav,caption_5,An air compressor running at a constant speed over time.
train boat.wav,caption_5,An air compressor runs under a steady load and then slows down.
drill.wav,caption_5,Someone is sawing a long board with a table saw.
Household - Rain on Conservatory Roof.wav,caption_5,Water is going at a steady and constant rate of motion.
Waterheater.wav,caption_5,Rain was falling on a metal pipe then it slowed down.
Rain_Falling_On_Ground.wav,caption_5,Water rains down lightly at a steady pace.
rotating sprinkler.wav,caption_5,A sprinkler sprays water at a fast pace before slowing down.
Under the metal roof while raining.wav,caption_5,Several hard pieces rattle around in a clothes dryer as it spins.
Rain Rain.wav,caption_5,a steady fall of rain continues for twenty seconds.
step_sound.wav,caption_5,Someone walking down a long flight of stairs.
House Keys pack SFX.wav,caption_5,Someone is spinning a set of keys around their finger.
lead.wav,caption_5,Someone is driving through a car wash to clean their car.
Printer Setting Up.wav,caption_5,The printer head moves back and forth while printing.
scraping seeds from a squash.wav,caption_5,Two metallic objects are scraping against each other.
like a jet aircraft landing.wav,caption_5,Machines whir loudly and increase in noise as they operate.
APPROACHING_STORM_2_0809_183204.wav,caption_5,Wind and thunder picks up as cicadas release their chirps
winter wren wind leaves.wav,caption_5,In the background a bird is repeatedly chirping.
recycling paper.wav,caption_5,Someone opening and closing a locker door repeatedly over and over.
", iannaeneee iiaca, caienu niaoe iaao aaaiiaie, nooe eie n, oi e naeno aaoa ia neiinoe, caii eaaaaoia iiiineon.wav",caption_5,The train tracks are rattling when the train goes over them.
TidalBarrage.wav,caption_5,It is raining real hard as a train passes by.
helicopter4_distant.wav,caption_5,"While a machine is in use, birds are chirping."
Creak of metal gate.wav,caption_5,Someone opening a metal gate and then closing it.
Horny_Cats-Barking_Dog-Bird_GaryBard.wav,caption_5,a cat that is crying and a dog barking
fire_engine_patrolling.wav,caption_5,The ringing bell on a trolley car gets louder as it passes by and then fades.
wind_howl2_mono.wav,caption_5,wind is whistling as it blows quickly across the earth
Ravens.wav,caption_5,birds are squawking and cawing in the forest
The return of spring.wav,caption_5,The birds are chirping in a tree and children are talking in the distance.
glass (4).wav,caption_5,Someone sharply plays high notes on an instrument.
110911_german_Junkers_52_motorplane_in_rain_.wav,caption_5,Near the airport many airplanes fly overhead and in the distance.
20111208_beauty.and.3.beasts.wav,caption_5,Two passing vehicles and chattering of sea gulls in the background.
1136walking_through_forest.wav,caption_5,Sticks are breaking and leaves are crunching as a person walks over them.
Evening_birds_medium_distant_thunder_dripping_gutter.wav,caption_5,"Wind blows, leaves rustle underfoot and thunder rumbles in the distance."
Distance.wav,caption_5,Factory noises increase in volume as someone outside opens the glass door.
high plains rolling thunder.wav,caption_5,Rain is falling as thunder loudly booms in the distance.
Machine_mechanical noise_disco light.wav,caption_5,a high speed electric motor revving at various intervals
steam radiator.wav,caption_5,water being spun down into a metal toilet.
walking in gravel 2.wav,caption_5,A person walks by through the gravel before another person walks through the gravel.
20070303.duck.wav,caption_5,Ducks quacking in the foreground while other birds are chirping in the background.
TrainAcrossThePark.wav,caption_5,"A vehicle passes by, as a small hammer hits against metal in the background."
Car interior driving 1.wav,caption_5,"Hinges creak briefly while a low, rumbling mechanical hum resonates in the background."
Growling and Barking Dog.wav,caption_5,The dog seems to be constantly growling and barking loudly.
April dawn chorus Hilly Fields.wav,caption_5,zoo with lots of different birds whistling noises.
sants_train.wav,caption_5,Voices are echoed and people move in a large marble hallway.
20080629.campeones.01.wav,caption_5,people Cheering and chanting and clapping celebrating something
crowd booing.wav,caption_5,The people in the crowd are cheering angrily and happily. 
galvanized 2.wav,caption_5,The hammering on metal ring and echoes as it is struck.
snowy_footsteps-15degrees-1.wav,caption_5,Someone is walking soft snow covered ground at a steady pace.
DoorSqueaking.wav,caption_5,People walk through a door that creaks as it is slowly opened and closed.
Group_of_Dogs_Barking.wav,caption_5,a group of dogs is barking loudly and sporadically
Construction_site_sounds_COMPRESSOR.wav,caption_5,The machine gets louder as it works harder and comes closer.
Forest after winter.wav,caption_5,raining outside hitting the concrete while nothing else is happening.
PassingCars.wav,caption_5,"Wind blows as cars pass by, driving further away."
car door.wav,caption_5,"Something hits an object three times, with silence in between each hit."
Waterflow_Ia.wav,caption_5,Water runs over rocks and birds are chirping.
Light rain.wav,caption_5,the rain is falling down while the water is dripping and the wind is blowing
Remix of 114382__jmorrisoncafe330__sax_man_Charlie_Rouse_own_voice_.wav,caption_5,Man is speaking and taking pauses between words.
ambiance metro.wav,caption_5,a few objects moving in a mechanical room near a subway train.
Durango-Silverton RR Dec 01 I 24 bit.wav,caption_5,"An approaching train blows its whistle, while it chugs closer on the tracks."
BodySC.wav,caption_5,Wind sound with the crunching of footsteps and a vehicle hums by.
Commercial Oven Door Mechanism and Open Close.wav,caption_5,A gun shot occurs while a person loads it several times.
january birds yorkshire.wav,caption_5,"faint sound of birds chirping in the distance,"
kitchen.wav,caption_5,"a low humming constantly, a hard object hits the floor and is moved back and forth across a wood floor."
scrapping.wav,caption_5,The steady rhythm of steel grinding against steel.
Floor_trading3.wav,caption_5,"When the bell rings, several people are still talking."
Pelicans_Baby Pelicans_Waves.wav,caption_5,The seagulls are cawing and chirping while the waves is crashing the shore
Gentle Sea On Flat Beach.wav,caption_5,"Water splashing, running, and dropping into and a pool."
sail-boat-inside.wav,caption_5,Water rubs against the side of a container and echoes.
two noise generators 01.wav,caption_5,static from some type of electronic device with distinct static noises in the back
Bird Effects ME.A1.wav,caption_5,Rain falls down heavily at a constant rate.
ship engine.wav,caption_5,An old engine is idling and not running very fast.
BitmapNoise1.wav,caption_5,Annoying static that continuously changes volumes and tones.
"INT Factory budimka, pozega.wav",caption_5,Low mechanical rumbling with occasional hissing in the background.
book_heavy_noise.wav,caption_5,flipping pages of a book and scribbling down on paper with a marker.
Dripping water on metal.wav,caption_5,Water is pouring into a metal sink from the tap and is eventually turned off.
RBH_Household_Bathroom fan.wav,caption_5,Wind is blowing while a vehicle is in motion.
SmallJarLidScrewUnscrew.wav,caption_5,"sliding a glass jar on a counter top, and taking the cap on and off as it slides."
munition_shells.wav,caption_5,A person is flipping coins onto a hard surface.
Demolition_Backhoe_Debris into Dumpster #3.wav,caption_5,The engine rumbles as things begin to break and snap off.
carpet_on_carpet.wav,caption_5,First a person bangs shoes together and then sweeps the floor.
by a busy road background.wav,caption_5,traffic noises with a loud car in the middle and crunching noises near the end
Paper_Shuffling_Crinkling_Crisp.wav,caption_5,paper being crinkled over and over in the foreground
school break noise outdoor.wav,caption_5,a group of people including kids are shouting and playing.
FloiseFlower test 2.wav,caption_5,The wind is blowing strongly and continued at the same strength
Stock wind sound.wav,caption_5,Winds blow at high speed creating a whistle
Hill Top Ambaince.wav,caption_5,air static and a man saying words in the last five seconds.
La Barca i La Tempesta.wav,caption_5,birds squeaking in the background and popping noises in the foreground
marche1.wav,caption_5,Someone is walking with birds whistling in the background.
banging.wav,caption_5,Machinery running and hard objects being dropped onto a hard surface at the same time.
audience final applause 01.wav,caption_5,"hands are clapping, people are continuously applauding and cheering"
fan_2_300513.wav,caption_5,Wind blowing outside from the inside of a room.
Garden.wav,caption_5,Some birds are squawking and then more birds are chirping as a boat horn goes off in the distance.
paper_bag.wav,caption_5,The person is rubbing against something while walking.
02901 hurricane wind in suburb.wav,caption_5,"Waves are coming onto the shore, and a siren is blowing."
LargeStreamOverLoginForestMarch.wav,caption_5,Water flowing down to a creek at a pretty fast rate.
ascensorbibliotecaViladeGracia.wav,caption_5,Someone is riding an elevator up and got off.
Crowd_Large_Large Venue_Tradeshow.wav,caption_5,Various far away conversations are being held in a busy area.
in the cafe.wav,caption_5,engine noise with children screaming and people talking in the background
pajaritos_hifi_.wav,caption_5,Several birds tweeting as they fly back and forth
0111 Ambulance.wav,caption_5,"The cars on the street are quiet but an ambulance silence approaches, wailing, and then fades as it passes."
"Cassette player switch on, Fat hum through tiny speaker.wav",caption_5,an engine is making a continuous bass sound
flyingmachine+birds.wav,caption_5,an airplane can be heard flying overhead as birds chirp in the background
20070814.Copenhagen.04.wav,caption_5,people are talking children are screaming and playing in the rain
"09-07-11_0732_Ribeira early morning, next to the river, ducks.wav",caption_5,"Two ducks quack, one loudly and one softly."
Babble of Frogs 001.wav,caption_5,While a number of birds are chirping a duck is quacking.
mountain river 06-09-2012.wav,caption_5,lots of rain coming down and falling off the roof top.
River 2.wav,caption_5,"Water from a small stream flows, making a splash as it runs against rocks."
BOAT INTERIOR ENGINE.wav,caption_5,several men and women speaking in a noisy background and someone coughing
waves.wav,caption_5,Water splashing rhythmically with birds chirping and light wind in the background.
Thunder.wav,caption_5,Thunder rolls in the distance as a steady rain falls.
machine1.wav,caption_5,Traffic speeds by as an audio recorder plays loudly.
Plant noises.wav,caption_5,Someone is shuffling items around before breathing and dropping an item into a bucket.
Horse_Hooves_Hard_Floor_Interior.wav,caption_5,The clacking of hard nails on a hard surface.
"Powell Street Festival - Omikoshi - Aug 1, 2009.wav",caption_5,"While some people talk, others chant and whistle in rhythm with the drums."
"a gentle breeze, wind 1.wav",caption_5,"the strong wind is rumbling, howling and blows branches away"
Train Internationaal Benelux 090627.wav,caption_5,a subway approaches a station and then passes it without stopping.
CarApproaching_Asphalt_leaves.wav,caption_5,Rushing air becomes closer as vehicles pass by squealing to a slow stop.
20100327.plastic.bag.wav,caption_5,The wind causes a piece of plastic to rustle.
Rosary.wav,caption_5,Very light tapping and shuffling followed with scraping.
Mensen op de achtergrond.001.wav,caption_5,People chatting outdoors while some are children playing.
PassingCars01.wav,caption_5,Vehicles are running on a highway and birds are chirping in the trees.
Railway maintenance works.wav,caption_5,"closing door, motor roaring, then approaching vehicle, rolling noise passing by"
tata_hungary__roundabout_with_fountain_20080718.wav,caption_5,vehicle approaches real fast and passes by with a zoom
Filing Nails.wav,caption_5,Two objects are rubbing together and making noises.
20160718_fountain.03.wav,caption_5,Water is flowing into a basin and down a drain.
2nd Half of a Freight Train.wav,caption_5,an engine is whirring while a train passes by
At Broadsands overlooking Hookhills Viaduct on the Dartmouth Steam Railway.wav,caption_5,a very loud clanging from a moving machine
Shuttle-Train-Passing.wav,caption_5,"As a train moves down the tracks, it blows its horn."
taps.wav,caption_5,Water is running from a faucet into a sink.
Airplane indoor ambience .wav,caption_5,"The wind is blowing against a car that is moving too fast, causing the car to slide off the road."
car_starting_and_shouts_far_away.wav,caption_5,vehicle travelling sound and wind blowing sound and some dogs barking sound
drunks fighting.wav,caption_5,People on the street are yelling and then glass breaks.
entralanovia.wav,caption_5,"People converse as bells chime and, in the background, other musical instruments play."
Waves Against Shore .wav,caption_5,Water splashes hard as wind blows and a bird chirps.
BuisnessMen and SportsGuys_HartfordCT_March2012 .wav,caption_5,a man talking with a loud television or movie playing in the background.
London_Underground_01.wav,caption_5,The rumbling train run down the rail as a voice says something. 
august_rain-007.wav,caption_5,Thunder is rolling as rain is pouring down.
rain_traffic_thunder.wav,caption_5,"Weather, thunder, rain droplets near and rain further."
Thunder &amp; Rain.wav,caption_5,"Weather, multiple thunder claps, rain drops, birds chirping."
RG Window.wav,caption_5,Drawer or roll top desk opening and closing.
dishwashing_1.wav,caption_5,Water is running while a person is washing or rinsing dishes.
Kyle of Lochalsh harbour.wav,caption_5,someone washing themselves in a bathtub filled with water
Skwer Starszych Panow Piatek Popoudniu.wav,caption_5,Constant background noise with a dog barking and people talking but barely audible.
crow.wav,caption_5,Some little birds are singing at the same time that one bird is squawking.
"MEN RUNNING, FOREST, BREATHING (2).wav",caption_5,Someone running through grass and leaves while breathing heavily.
PassingDieselCar.wav,caption_5,birds chirping in the background while a car is driving by
Boston Street Morning.wav,caption_5,"vehicles driving by, birds chirping, and air brakes used"
Construction work in progress.wav,caption_5,people working in the background and then a trucks air breaks being let out
wind-up.wav,caption_5,A wind up engine is wound up and released two times.
kitchen metal.wav,caption_5,"Pots, pans, and wind chimes being banged by people."
crow-chatter2.wav,caption_5,Several seagulls squawking angrily and other birds chirping.
FootstepsUpstairs.wav,caption_5,Several shoes are moving and shuffling across a creaking hard wood floor.
Walking on Wood Floor 2.wav,caption_5,Someone is sitting in a chair while watching a movie on their computer.
hamlet Haanwijk autumn NL 03 151003_0804 ST.wav,caption_5,"Several birds are tweeting and chirping, followed by a shuffling noise."
Fog in the trees with wind.wav,caption_5,The rain continues steadily and water drips at the same time.
CarWash.wav,caption_5,The wind blew as a car drove by in the rain
"Night ambience in Japanese forest, strong wind, some rain drops on cement.wav",caption_5,Distant white noise with slightly audible tones of traffic toward the end.
snow on leaves.wav,caption_5,water is trickling down on to a container
Walking in Grass in Evening with Loud Bird.wav,caption_5,"Walking slowly , snapping twigs and crunching leaves crickets chirping happily."
1400 am static.wav,caption_5,The crowd of people were very noisy while the train passes by them.
05_Lanes_Island_Water_BoatPasses_48_24.wav,caption_5,Rain is coming down while a boat in the river goes back and forth.
Thunder_01.wav,caption_5,Thunder rolls while rain falls at a constant rate.
shopping_street_ambience.wav,caption_5,Some people were talking in a noisy crowd and a little kid talked too.
0221 Bar_terrace.wav,caption_5,Speaking people are at a food hall talking about something.
French men in the deep night.wav,caption_5,Several men talking to each other and getting louder at the end.
school corridor.wav,caption_5,Muted discussion in a far off area within a building.
cardinal.wav,caption_5,The rumble of vehicles on the road is the background to birdsong.
"04_Kirkenes_Round street crossing, quiet steps, car, birds, seagulls 1329.wav",caption_5,"The footsteps of people shuffle around outside lawn, with birds and a car drives by."
Sink_Running_Water.wav,caption_5,Someone is running some type of a machine that is pretty loud.
birds &amp; cicadas oiseaux &amp; cigales Veroncle gorge.wav,caption_5,Bugs are in the trees while the birds are singing.
the creak 02.wav,caption_5,a large object is moving and making a loud noise on the ground
Walking down the hallway.wav,caption_5,Shoes moving across a hard uneven surface and a machine running in the background.
120120_walking_through_building.wav,caption_5,Taps of feet walking down a silent hallway.
120124_busy-street-corner.wav,caption_5,"on a quiet street a lady with high heels walked pass by, some cars passed too"
Modern Train.wav,caption_5,"Machinery running, a hard object striking another hard object and more traffic in the background."
ParkingGarage.wav,caption_5,A vehicle motor is increasing in power as a fan is turned off.
Heavy rain - some people 1.wav,caption_5,Water falling from a waterfall and people talking in the background and laughing.
outdoor power-tool (and occasional gull).wav,caption_5,Someone is cutting through a board with metal cover.
160716 HSN spanish plaza.wav,caption_5,Men and women talk outside in a busy area.
lightrainwithtraffic.wav,caption_5,Rains falls onto the ground or cement ground.
squeakyfloor.wav,caption_5,The shoes walking on the wooden floor are making squeaking sounds.
jf Footsteps.wav,caption_5,Shoes walking about at a continuous rate on a hardwood floor.
"Hilden, night, open field crickets, light traffic.wav",caption_5,"Outdoors, bugs are chirping and distant automobiles are travelling."
Ambience - Night time with Frogs and crickets.wav,caption_5,The outdoor night is filled with frogs and insect noises.
Lake At Night.wav,caption_5,Many crickets chirping and insects buzzing in the night.
3. Ambience interior car windy.wav,caption_5,Thunder rolls and the rain falls at a constant rate.
20061205.washing.machine.filling.wav,caption_5,Water runs from a faucet into a bathroom tub.
RAIN ON CONCRETE.wav,caption_5,Water gushes from a tap onto a floor made of concrete.
trains_meet_on_bridge.wav,caption_5,The train is moving past on the tracks and clacking on each set of rails.
People Trompenburg 090928.wav,caption_5,A young girl and others talk as they walk through snow.
little_brass_bell.wav,caption_5,Someone is shaking a very small bell repetitively.
Mop Recycler.wav,caption_5,a factory machines is in operation in an assembly
Whalesong.wav,caption_5,The wind howls in the distance continuously throughout.
20091211.barking.stairs.wav,caption_5,a dogs echoing barking with people talking in the background
Piccadilly_Circus_Ambience.wav,caption_5,"the bus is slowly following stepping on its brakes, people are chatting"
rain_thunder.wav,caption_5,rain is falling steadily and thunder is following it
loud street.wav,caption_5,A car horn alarm going off while traffic drives by
feuerwehr-faehrt-vorbei.wav,caption_5,A siren was growing nearer and louder and then passed.
thunder001.wav,caption_5,The wind is blowing and thunder roars in the sky.
beer_glass_to_beer_glass_dry_hits.wav,caption_5,water dripping from a faucet onto dishes in a sink
d0_drips_04.wav,caption_5,Water is slowly dripping into a glass jar.
light rain ambience.wav,caption_5,Several birds chirping outdoors next to a road with cars driving by.
Car Air Vent.wav,caption_5,Someone tapping on something with traffic in the background.
indoors dorm dormitory ambient room tone distant traffic in street.wav,caption_5,The city is humming as cars drive by in the distance.
Office meeting room ST.wav,caption_5,Rain coming down on a parking lot on the side of a busy highway.
Centurion Suburb Evening.wav,caption_5,birds chirping in a tree with a waterfall off in the distance.
Fuente_collserola_bcn.wav,caption_5,water running into a bathtub for a bath
vatten.wav,caption_5,Water is flowing down a faucet slowly in a tub.
crickets1.wav,caption_5,The noise from the cars rings out as people talk and a bird tweets.
Narrowboat - Output - Stereo Out.wav,caption_5,"An engine is idling, then later speeds up."
Whistling in the shower.wav,caption_5,While washing up in the shower someone whistles a happy tune
draining board metal drip on metal.wav,caption_5,echoes of water falling through a very long pipe
Mug in sink.wav,caption_5,water is running and being poured into a container that is set upon a stove.
wind_and_waves_ambience.wav,caption_5,Water or wind hitting the shore or just wind passing by.
cricket chirp.wav,caption_5,A bug makes noises at a steady rate.
Hard Back Book.wav,caption_5,Someone picks up a book and flips through the pages.
metro_inside.wav,caption_5,Wind and road noise along with a voice.
SheryT_mixdown.wav,caption_5,dish plates and silverware gets moved or picked up as a crowd of people are talking and laughing
Car Sounds.wav,caption_5,"Someone is getting into a car, starts it, then drives off slowly."
creaking wooden door moving fast blam blamming foley.wav,caption_5,The small motor powered tool is adjusting a wooden door then the door creaks.
St. Marks NWR Wind at the Marina.wav,caption_5,"While it is raining, birds are chirping and making noises."
creaky_sauna_door.wav,caption_5,a door with rusty hinges is repeatedly opened and closed
walk through leaves.wav,caption_5,The crunching of dry leaves made as a person walks through the woods.
rainonroof.wav,caption_5,a car is moving in the middle of a heavy rain
Cow_Goat Bell.wav,caption_5,a bell is continuously being rung for a period of time.
080909_03_machine_motor.wav,caption_5,People talk over the roar of heavy machinery.
Crowd in a local market.wav,caption_5,The train station hums with announcements as people mill about.
20080421.docks.wav,caption_5,People are talking and coming through an old squeaking wooden spring loaded gate.
13_waiting_chitwan.wav,caption_5,birds chirping insects making noise in the nature
FootSteps-SolidSurface.wav,caption_5,Steady pace of boots walking along a surface repeatedly.
